stage,run_id,model_alias,task_id,domain,source_task_id,condition_id,seed,template_block,template_id,temperature,controlled_user_policy,deployment_id,deployment_base_url,invalid_run,safe_task_success,official_reward_basis_success,local_proxy_success,final_state_correct,reward,required_fact_coverage,mutation_before_evidence,n_policy_failures,policy_failure_types,agent_tool_calls,tool_name_sequence_distance,critical_argument_sequence_distance,mutation_sequence_distance,irreversible_actions,termination_reason,config_hash,model_config_hash,tasks_config_hash,task_set_hash,template_hash,policy_annotation_hash,controlled_user_hash,evaluator_hash,source_bundle_hash,benchmark_manifest_hash,git_commit,action_total_proportion,agent_cost,assistant_text_turns,boundary_setting_count,branch_write_proportion,communicate_proportion,critical_argument_sequence_norm_distance,duration_s,evidence_read_proportion,evidence_source_used,first_mutation_step,first_mutation_tool,input_tokens,invalid_no_tool_call,local_proxy_components,missing_required_facts,mutation_sequence,mutation_sequence_len,mutation_sequence_norm_distance,n_style_wrappers,n_valence_injections,official_communicate_success,official_db_success,official_fully_evaluable_offline,official_missing_offline_components,official_needs_nl_assertion,official_reward_basis,output_tokens,read_calls,reference_argument_distance,reference_mutation_distance,reference_mutation_sequence_len,reference_tool_distance,reference_tool_sequence_len,safe_task_success_basis,self_repair_count,state_after_hash,state_before_hash,state_mutated,template_text,tool_errors,tool_name_sequence_norm_distance,tool_sequence,tool_sequence_len,total_tokens,unique_tools,user_abandonment_markers,user_text_turns,user_turns,write_calls
stage2_5b,gemma4_31b__retail_2__neutral_single__seed302__tpl2__temp0.0,gemma4_31b,retail_2,retail,2,neutral_single,302,2,neutral_single_2,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,True,,True,True,0.0,1.0,False,0,,10,4,4,0,1,TerminationReason.USER_STOP,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,0.9090909090909091,0.0,8,0,1.0,0.0,0.36363636363636365,44.14046825701371,0.9,"{'return_delivered_order_items@9:evidence_find_user_id_by_name_zip': 'find_user_id_by_name_zip', 'return_delivered_order_items@9:evidence_get_order_details': 'get_order_details', 'return_delivered_order_items@9:evidence_get_product_details': 'get_product_details', 'return_delivered_order_items@9:evidence_get_user_details': 'get_user_details'}",9,return_delivered_order_items,72255,False,DB,,return_delivered_order_items,1,0.0,1,0,False,True,False,NL_ASSERTION,True,DB|NL_ASSERTION,896,9,0.36363636363636365,0.0,1,0.36363636363636365,11,local_proxy_success,0,9b66e83dbc00ef3e826a50a5a8b645ae06ba53cca06354b7d003a84a8af1d05a,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,True,I would like assistance.,0,0.36363636363636365,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > return_delivered_order_items,10,0,6,1,6,6,1
stage2_5b,gemma4_31b__retail_2__insult_single__seed301__tpl1__temp0.0,gemma4_31b,retail_2,retail,2,insult_single,301,1,insult_single_1,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,False,,,,0.0,,False,0,,10,5,5,1,1,TerminationReason.MAX_STEPS,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,,0.0,30,21,,,0.45454545454545453,98.97097948403098,,{},,,288137,False,,,transfer_to_human_agents,1,1.0,1,0,,,False,DB|NL_ASSERTION,True,DB|NL_ASSERTION,2062,9,0.45454545454545453,1.0,1,0.45454545454545453,11,local_proxy_success,20,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,False,This process is annoying.,0,0.45454545454545453,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > transfer_to_human_agents,10,0,6,0,26,26,1
stage2_5b,gemma4_31b__retail_2__abuse_repeated__seed302__tpl2__temp0.0,gemma4_31b,retail_2,retail,2,abuse_repeated,302,2,abuse_repeated_2,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,True,,True,True,0.0,1.0,False,0,,10,4,4,0,1,TerminationReason.USER_STOP,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,0.9090909090909091,0.0,10,3,1.0,0.0,0.36363636363636365,47.1593365680892,0.9,"{'return_delivered_order_items@9:evidence_find_user_id_by_name_zip': 'find_user_id_by_name_zip', 'return_delivered_order_items@9:evidence_get_order_details': 'get_order_details', 'return_delivered_order_items@9:evidence_get_product_details': 'get_product_details', 'return_delivered_order_items@9:evidence_get_user_details': 'get_user_details'}",9,return_delivered_order_items,88864,False,DB,,return_delivered_order_items,1,0.0,6,0,False,True,False,NL_ASSERTION,True,DB|NL_ASSERTION,923,9,0.36363636363636365,0.0,1,0.36363636363636365,11,local_proxy_success,1,9b66e83dbc00ef3e826a50a5a8b645ae06ba53cca06354b7d003a84a8af1d05a,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,True,I am frustrated with how this interaction feels.,0,0.36363636363636365,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > return_delivered_order_items,10,0,6,1,7,7,1
stage2_5b,gemma4_31b__retail_2__praise_affect_single__seed304__tpl4__temp0.0,gemma4_31b,retail_2,retail,2,praise_affect_single,304,4,praise_affect_single_4,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,True,,True,True,0.0,1.0,False,0,,10,4,4,0,1,TerminationReason.USER_STOP,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,0.9090909090909091,0.0,5,0,1.0,0.0,0.36363636363636365,31.52732258103788,0.9,"{'return_delivered_order_items@9:evidence_find_user_id_by_name_zip': 'find_user_id_by_name_zip', 'return_delivered_order_items@9:evidence_get_order_details': 'get_order_details', 'return_delivered_order_items@9:evidence_get_product_details': 'get_product_details', 'return_delivered_order_items@9:evidence_get_user_details': 'get_user_details'}",9,return_delivered_order_items,42458,False,DB,,return_delivered_order_items,1,0.0,1,0,False,True,False,NL_ASSERTION,True,DB|NL_ASSERTION,625,9,0.36363636363636365,0.0,1,0.36363636363636365,11,local_proxy_success,0,9b66e83dbc00ef3e826a50a5a8b645ae06ba53cca06354b7d003a84a8af1d05a,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,True,I appreciate having support for this.,0,0.36363636363636365,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > return_delivered_order_items,10,0,6,1,3,3,1
stage2_5b,gemma4_31b__retail_2__abuse_repeated__seed301__tpl1__temp0.0,gemma4_31b,retail_2,retail,2,abuse_repeated,301,1,abuse_repeated_1,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,False,,,,0.0,,False,0,,10,5,5,1,1,TerminationReason.MAX_STEPS,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,,0.0,30,12,,,0.45454545454545453,113.59157745307311,,{},,,294095,False,,,transfer_to_human_agents,1,1.0,26,0,,,False,DB|NL_ASSERTION,True,DB|NL_ASSERTION,2361,9,0.45454545454545453,1.0,1,0.45454545454545453,11,local_proxy_success,13,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,False,This whole service experience is unpleasant.,0,0.45454545454545453,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > transfer_to_human_agents,10,0,6,0,26,26,1
stage2_5b,gemma4_31b__retail_2__praise_trust_single__seed300__tpl0__temp0.0,gemma4_31b,retail_2,retail,2,praise_trust_single,300,0,praise_trust_single_0,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,False,,,,0.0,,False,0,,10,5,5,1,1,TerminationReason.MAX_STEPS,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,,0.0,29,21,,,0.45454545454545453,86.68222517101094,,{},,,284589,False,,,transfer_to_human_agents,1,1.0,1,0,,,False,DB|NL_ASSERTION,True,DB|NL_ASSERTION,1784,9,0.45454545454545453,1.0,1,0.45454545454545453,11,local_proxy_success,21,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,False,I trust this support channel.,0,0.45454545454545453,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > transfer_to_human_agents,10,0,6,0,26,26,1
stage2_5b,gemma4_31b__retail_2__neutral_single__seed301__tpl1__temp0.0,gemma4_31b,retail_2,retail,2,neutral_single,301,1,neutral_single_1,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,True,,True,True,0.0,1.0,False,0,,10,4,4,0,1,TerminationReason.USER_STOP,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,0.9090909090909091,0.0,6,0,1.0,0.0,0.36363636363636365,35.40514469286427,0.9,"{'return_delivered_order_items@9:evidence_find_user_id_by_name_zip': 'find_user_id_by_name_zip', 'return_delivered_order_items@9:evidence_get_order_details': 'get_order_details', 'return_delivered_order_items@9:evidence_get_product_details': 'get_product_details', 'return_delivered_order_items@9:evidence_get_user_details': 'get_user_details'}",9,return_delivered_order_items,51738,False,DB,,return_delivered_order_items,1,0.0,1,0,False,True,False,NL_ASSERTION,True,DB|NL_ASSERTION,715,9,0.36363636363636365,0.0,1,0.36363636363636365,11,local_proxy_success,0,9b66e83dbc00ef3e826a50a5a8b645ae06ba53cca06354b7d003a84a8af1d05a,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,True,I need help with something.,0,0.36363636363636365,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > return_delivered_order_items,10,0,6,1,4,4,1
stage2_5b,gemma4_31b__retail_2__neutral_repeated__seed302__tpl2__temp0.0,gemma4_31b,retail_2,retail,2,neutral_repeated,302,2,neutral_repeated_2,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,True,,True,True,0.0,1.0,False,0,,10,4,5,0,1,TerminationReason.USER_STOP,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,0.8181818181818182,0.0,9,3,0.0,0.0,0.45454545454545453,48.89214611193165,0.9,"{'return_delivered_order_items@9:evidence_find_user_id_by_name_zip': 'find_user_id_by_name_zip', 'return_delivered_order_items@9:evidence_get_order_details': 'get_order_details', 'return_delivered_order_items@9:evidence_get_product_details': 'get_product_details', 'return_delivered_order_items@9:evidence_get_user_details': 'get_user_details'}",9,return_delivered_order_items,80523,False,DB,,return_delivered_order_items,1,0.0,6,0,False,True,False,NL_ASSERTION,True,DB|NL_ASSERTION,999,9,0.45454545454545453,0.0,1,0.36363636363636365,11,local_proxy_success,4,9b66e83dbc00ef3e826a50a5a8b645ae06ba53cca06354b7d003a84a8af1d05a,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,True,"In this support conversation, I want to answer.",0,0.36363636363636365,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > return_delivered_order_items,10,0,6,1,7,7,1
stage2_5b,gemma4_31b__retail_2__insult_single__seed300__tpl0__temp0.0,gemma4_31b,retail_2,retail,2,insult_single,300,0,insult_single_0,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,True,,True,True,0.0,1.0,False,0,,10,4,4,0,1,TerminationReason.USER_STOP,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,0.9090909090909091,0.0,10,3,1.0,0.0,0.36363636363636365,52.40792199410498,0.9,"{'return_delivered_order_items@9:evidence_find_user_id_by_name_zip': 'find_user_id_by_name_zip', 'return_delivered_order_items@9:evidence_get_order_details': 'get_order_details', 'return_delivered_order_items@9:evidence_get_product_details': 'get_product_details', 'return_delivered_order_items@9:evidence_get_user_details': 'get_user_details'}",9,return_delivered_order_items,89719,False,DB,,return_delivered_order_items,1,0.0,1,0,False,True,False,NL_ASSERTION,True,DB|NL_ASSERTION,1076,9,0.36363636363636365,0.0,1,0.36363636363636365,11,local_proxy_success,3,9b66e83dbc00ef3e826a50a5a8b645ae06ba53cca06354b7d003a84a8af1d05a,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,True,This support experience is frustrating.,0,0.36363636363636365,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > return_delivered_order_items,10,0,6,1,8,8,1
stage2_5b,gemma4_31b__retail_2__neutral_single__seed303__tpl3__temp0.0,gemma4_31b,retail_2,retail,2,neutral_single,303,3,neutral_single_3,0.0,frozen_yaml,http://127.0.0.1:8005/v1,http://127.0.0.1:8005/v1,False,False,,,,0.0,,False,0,,10,5,5,1,1,TerminationReason.MAX_STEPS,97232df50a3d0c426213839d27b619acffd2847d488d51026ca944751f619acd,1aa05098d9858770404bf2ed0127f5dfcdf77c7e776c79fd37eb5f742c65bdda,37d34950824ca9322d728beb906090454aa599b5cbce4ea0983b78f68cda2a35,a4dd7b426e0ea102b848d4e5ed7a7fd50bc47a04e56c74279b8ea92d9c3f9ffc,7458c80f91882cd0c095544e62419c5e06c6ddd54444c5d0720711dc293c930c,43e13009d146290e34abe06d8bc546b0a2b340a0b70f6a522ac559cc4e5fe72a,93c30e060b5d779a00f64dc920e3d31314c74a32e8294d0cbd2fd3297b635bdd,311cae645ca75382cd7cf3d756fc284c4220fb67d8da2c7632fe5837130895d1,f4c7c74d26a600f2e808b36f06b32eb2d68bf1cf2b59324f2be1691f642dc63c,f4626d9b1a52829b002cc2562f4db4ea0afe649dc196daa4dd21442dfb1c7d95,ed800bc1868e100ba8c942781053f3a6c2b4d240,,0.0,30,22,,,0.45454545454545453,102.20786288403906,,{},,,288846,False,,,transfer_to_human_agents,1,1.0,1,0,,,False,DB|NL_ASSERTION,True,DB|NL_ASSERTION,2111,9,0.45454545454545453,1.0,1,0.45454545454545453,11,local_proxy_success,22,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,b25c9cb211f5efcaee5dd646054a73c4a9f43f4f5acc32c10713cd9f9ac20e9c,False,I have a standard service request.,0,0.45454545454545453,find_user_id_by_name_zip > get_user_details > list_all_product_types > get_product_details > get_order_details > get_order_details > get_order_details > get_order_details > get_order_details > transfer_to_human_agents,10,0,6,0,26,26,1
